CodeCommune;type_donnees;numero_annee;s52;s51;s50;s49;s48;s47;s46;s45;s44;s43;s42;s41;s40;s39;s38;s37;s36;s35;s34;s33;s32;s31;s30;s29;s28;s27;s26;s25;s24;s23;s22;s21;s20;s19;s18;s17;s16;s15;s14;s13;s12;s11;s10;s09;s08;s07;s06;s05;s04;s03;s02;s01
MDG43404192;PRECIPITATION;2014;42.7318603;61.7036811;14.8673824;2.3860417;21.7657945;13.9267419;0.04720571;20.0133587;0;0.1777916;0.2452928;119.943;0;0;0;0;0;0;0.0339463;0;0;0;7.6024977;0.28097378;0;0;0;0.1711663;0.03382666;0;0;0.1239578;0;0;0;0;12.9464163;0;53.7272819;122.75682;24.315726;22.7694299;17.1081158;30.0903917;85.048769;144.4713036;105.0979512;35.8523006;49.5833143;295.4236553;39.31854189;91.608043
MDG43404010;PRECIPITATION;2015;53.1009683;81.8513693;41.0512817;7.3890501;40.9356866;9.1309954;0;2.48382516;21.962895;2.6799353;0.02309827;0;0.06293797;0;0;0;0;0;0;0;1.014699;1.249908;0;0.06136888;0;0;0.05480839;0;0;0.09797954;0;0;0;0;1.516436;0.3615126;0;12.0298764;0.1600462;17.349245;16.7865105;36.28511543;128.2581859;57.0583198;60.3576119;33.6490626;29.295214;112.9142241;44.9812003;99.4702083;237.978144;117.257951
MDG43404031;PRECIPITATION;2015;53.1009683;81.8513693;41.0512817;7.3890501;40.9356866;9.1309954;0;2.48382516;21.962895;2.6799353;0.02309827;0;0.06293797;0;0;0;0;0;0;0;1.014699;1.249908;0;0.06136888;0;0;0.05480839;0;0;0.09797954;0;0;0;0;1.516436;0.3615126;0;12.0298764;0.1600462;17.349245;16.7865105;36.28511543;128.2581859;57.0583198;60.3576119;33.6490626;29.295214;112.9142241;44.9812003;99.4702083;237.978144;117.257951
MDG43404032;PRECIPITATION;2015;53.1009683;81.8513693;41.0512817;7.3890501;40.9356866;9.1309954;0;2.48382516;21.962895;2.6799353;0.02309827;0;0.06293797;0;0;0;0;0;0;0;1.014699;1.249908;0;0.06136888;0;0;0.05480839;0;0;0.09797954;0;0;0;0;1.516436;0.3615126;0;12.0298764;0.1600462;17.349245;16.7865105;36.28511543;128.2581859;57.0583198;60.3576119;33.6490626;29.295214;112.9142241;44.9812003;99.4702083;237.978144;117.257951
MDG43404050;PRECIPITATION;2015;93.282512;66.90762065;33.9748127;8.54242446;54.46428;7.6238846;0;8.089097;19.4581215;14.52521774;0.1677841;0;0.4550036;0;0;0.04575137;0.04010589;0;0;0;1.405175;4.210118;0;0.50719461;0;0.12766142;0.61045173;0.07272458;0.03951817;0.08792702;0;0;0;0.05700356;9.56465;2.716945;0.02162316;6.2669125;0.1169283;10.376008;9.48616278;32.6242063;112.535948;87.6606748;82.592993;54.6659604;42.895803;84.115723;30.150261;116.777589;197.667211;117.245481
MDG43404070;PRECIPITATION;2015;93.282512;66.90762065;33.9748127;8.54242446;54.46428;7.6238846;0;8.089097;19.4581215;14.52521774;0.1677841;0;0.4550036;0;0;0.04575137;0.04010589;0;0;0;1.405175;4.210118;0;0.50719461;0;0.12766142;0.61045173;0.07272458;0.03951817;0.08792702;0;0;0;0.05700356;9.56465;2.716945;0.02162316;6.2669125;0.1169283;10.376008;9.48616278;32.6242063;112.535948;87.6606748;82.592993;54.6659604;42.895803;84.115723;30.150261;116.777589;197.667211;117.245481
MDG43404091;PRECIPITATION;2015;107.167298;58.9645626;29.7136831;12.328451;58.8544433;6.81031088;0.1883567;11.5963689;21.95458095;21.97754857;1.69159792;0.0561863;1.2085411;1.7880534;1.1290379;1.259499;0.6399332;1.3844408;0;1.26819172;2.767214;8.198905;1.52846312;2.51464968;0.6916507;3.896077;3.84054171;3.1361411;0.2899577;4.4591576;2.0679342;1.81935462;1.0675429;0.9035326;12.53441098;4.15399009;2.0088221;5.3238909;0.41718346;7.2573157;7.52528213;33.86370728;108.591836;104.0202514;95.6410654;70.0104503;49.0701407;71.2103;31.1306313;128.2576025;176.402401;114.963794
MDG43404092;PRECIPITATION;2015;93.282512;66.90762065;33.9748127;8.54242446;54.46428;7.6238846;0;8.089097;19.4581215;14.52521774;0.1677841;0;0.4550036;0;0;0.04575137;0.04010589;0;0;0;1.405175;4.210118;0;0.50719461;0;0.12766142;0.61045173;0.07272458;0.03951817;0.08792702;0;0;0;0.05700356;9.56465;2.716945;0.02162316;6.2669125;0.1169283;10.376008;9.48616278;32.6242063;112.535948;87.6606748;82.592993;54.6659604;42.895803;84.115723;30.150261;116.777589;197.667211;117.245481
MDG43404111;PRECIPITATION;2015;53.1009683;81.8513693;41.0512817;7.3890501;40.9356866;9.1309954;0;2.48382516;21.962895;2.6799353;0.02309827;0;0.06293797;0;0;0;0;0;0;0;1.014699;1.249908;0;0.06136888;0;0;0.05480839;0;0;0.09797954;0;0;0;0;1.516436;0.3615126;0;12.0298764;0.1600462;17.349245;16.7865105;36.28511543;128.2581859;57.0583198;60.3576119;33.6490626;29.295214;112.9142241;44.9812003;99.4702083;237.978144;117.257951
MDG43404112;PRECIPITATION;2015;53.1009683;81.8513693;41.0512817;7.3890501;40.9356866;9.1309954;0;2.48382516;21.962895;2.6799353;0.02309827;0;0.06293797;0;0;0;0;0;0;0;1.014699;1.249908;0;0.06136888;0;0;0.05480839;0;0;0.09797954;0;0;0;0;1.516436;0.3615126;0;12.0298764;0.1600462;17.349245;16.7865105;36.28511543;128.2581859;57.0583198;60.3576119;33.6490626;29.295214;112.9142241;44.9812003;99.4702083;237.978144;117.257951
MDG43404131;PRECIPITATION;2015;58.407749;78.558467;38.8795822;16.88237583;42.92560695;9.3009195;0.02920902;3.8359314;23.77461939;6.1026;0.37115054;0.02475962;0.2795233;0.47802308;0.29120725;0.31375265;0.13562211;0.27696905;0;0.22878405;1.76551639;4.621416;0.2314235;0.62425751;0.14802413;1.7127424;0.80632259;0.8707801;0.12227016;2.00509817;0.39361763;0.25528612;0.38703515;0.1377323;2.89916064;0.84098521;0.32673767;14.8391918;0.70628758;14.9146917;18.56122638;47.78313548;124.002414;63.0174613;67.85943333;45.4461229;32.1065196;105.1338485;54.03637555;117.7057919;219.695501;114.915242
